Datetime,Open,High,Low,Close,Volume
2025-03-25 21:00:00+00:00,87849.99,88198.12,87702.92,87746.0,1029.18285
2025-03-25 22:00:00+00:00,87746.0,87805.82,87161.32,87464.73,1483.32257
2025-03-25 23:00:00+00:00,87464.72,87503.45,87132.65,87392.87,1208.28167
2025-03-26 00:00:00+00:00,87392.88,87814.0,87199.99,87652.0,743.29052
2025-03-26 01:00:00+00:00,87652.0,87892.14,87567.42,87836.04,483.00014
2025-03-26 02:00:00+00:00,87836.04,87836.04,87300.0,87324.6,567.91066
2025-03-26 03:00:00+00:00,87324.61,87405.37,87030.56,87153.51,581.95224
2025-03-26 04:00:00+00:00,87153.5,87455.64,87052.0,87326.78,593.36059
2025-03-26 05:00:00+00:00,87326.79,87630.0,87215.69,87520.35,667.80685
2025-03-26 06:00:00+00:00,87520.36,87923.92,87442.83,87909.07,540.14228
2025-03-26 07:00:00+00:00,87909.07,88275.0,87754.35,88140.45,1053.47194
2025-03-26 08:00:00+00:00,88140.45,88200.0,87886.1,87959.73,525.11331
2025-03-26 09:00:00+00:00,87959.73,88056.61,87837.49,87939.99,393.0975
2025-03-26 10:00:00+00:00,87940.0,88259.81,87939.99,88208.47,556.20541
2025-03-26 11:00:00+00:00,88208.47,88242.0,87923.91,87954.96,940.31797
2025-03-26 12:00:00+00:00,87954.97,88000.0,87586.72,87813.17,825.39906
2025-03-26 13:00:00+00:00,87813.16,87920.08,86719.0,86841.31,1682.40584
2025-03-26 14:00:00+00:00,86841.3,87294.05,86434.36,86773.14,1940.95752
2025-03-26 15:00:00+00:00,86773.14,87018.87,86546.23,86752.52,1188.33868
2025-03-26 16:00:00+00:00,86752.52,87058.4,86391.3,86513.99,751.20508
2025-03-26 17:00:00+00:00,86513.99,86829.88,86476.88,86569.99,568.00228
2025-03-26 18:00:00+00:00,86570.0,86750.01,86181.39,86198.53,562.82437
2025-03-26 19:00:00+00:00,86198.52,86800.77,85860.0,86567.19,1124.92816
2025-03-26 20:00:00+00:00,86567.18,87404.34,86520.1,87280.0,896.05809
2025-03-26 21:00:00+00:00,87280.0,87302.0,86728.91,87109.65,541.36601
2025-03-26 22:00:00+00:00,87109.64,87147.92,86753.52,86829.48,347.87603
2025-03-26 23:00:00+00:00,86829.48,86952.2,86562.0,86909.17,333.75432
2025-03-27 00:00:00+00:00,86909.17,87308.0,86796.26,87285.29,439.26833
2025-03-27 01:00:00+00:00,87285.3,87519.38,87178.79,87378.87,484.20578
2025-03-27 02:00:00+00:00,87378.88,87756.39,87338.79,87575.39,474.68254
2025-03-27 03:00:00+00:00,87575.38,87675.0,87434.78,87670.18,493.00757
2025-03-27 04:00:00+00:00,87670.17,87691.34,87411.42,87521.61,389.92917
2025-03-27 05:00:00+00:00,87521.6,87521.6,87262.55,87314.72,498.02432
2025-03-27 06:00:00+00:00,87314.71,87547.6,87280.0,87352.68,421.13139
2025-03-27 07:00:00+00:00,87352.68,87439.3,87249.68,87399.99,466.03302
2025-03-27 08:00:00+00:00,87399.99,87597.6,87255.63,87434.82,539.0982
2025-03-27 09:00:00+00:00,87434.82,87537.74,87385.85,87415.56,453.07467
2025-03-27 10:00:00+00:00,87415.57,87597.6,87108.99,87195.59,529.03139
2025-03-27 11:00:00+00:00,87195.59,87316.29,86787.0,86943.52,674.57069
2025-03-27 12:00:00+00:00,86943.51,87110.1,86724.85,86761.05,665.70609
2025-03-27 13:00:00+00:00,86761.04,86861.71,85800.0,86383.83,2610.92782
2025-03-27 14:00:00+00:00,86383.82,87321.56,86189.19,87297.33,2709.46975
2025-03-27 15:00:00+00:00,87297.34,87575.0,86752.58,86974.07,1554.66361
2025-03-27 16:00:00+00:00,86974.07,87271.43,86805.2,86835.24,671.69986
2025-03-27 17:00:00+00:00,86835.24,87150.95,86796.0,86913.05,596.49192
2025-03-27 18:00:00+00:00,86913.04,87420.0,86876.0,87206.52,473.09632
2025-03-27 19:00:00+00:00,87206.52,87429.21,87022.99,87060.41,473.80058
2025-03-27 20:00:00+00:00,87060.4,87346.07,86943.04,87307.57,454.46299
2025-03-27 21:00:00+00:00,87307.57,87728.27,87239.13,87568.68,488.70362
2025-03-27 22:00:00+00:00,87568.67,87600.0,87309.97,87350.71,263.44675
2025-03-27 23:00:00+00:00,87350.7,87361.07,87128.01,87232.01,273.51259
2025-03-28 00:00:00+00:00,87232.01,87402.08,86929.58,87354.01,438.18173
2025-03-28 01:00:00+00:00,87354.01,87515.67,87116.0,87230.29,516.42696
2025-03-28 02:00:00+00:00,87230.3,87327.98,86950.75,86987.77,388.73132
2025-03-28 03:00:00+00:00,86987.78,87018.36,86750.0,86787.16,568.38044
2025-03-28 04:00:00+00:00,86787.17,86832.64,85952.54,86305.38,1475.68093
2025-03-28 05:00:00+00:00,86305.38,86305.38,85827.97,86059.02,1025.35492
2025-03-28 06:00:00+00:00,86059.02,86250.0,85648.25,85719.27,1011.00124
2025-03-28 07:00:00+00:00,85719.27,85888.6,85162.48,85212.99,2159.05919
2025-03-28 08:00:00+00:00,85212.98,85441.25,85050.01,85213.87,1389.5787
2025-03-28 09:00:00+00:00,85213.87,85417.47,85005.0,85148.0,1298.56622
2025-03-28 10:00:00+00:00,85148.0,85250.79,84896.0,84941.49,988.61456
2025-03-28 11:00:00+00:00,84941.49,85255.26,84800.0,85255.26,1274.00029
2025-03-28 12:00:00+00:00,85255.25,85609.74,84888.0,85028.27,1145.41519
2025-03-28 13:00:00+00:00,85028.27,85575.68,84904.96,84994.0,1317.0906
2025-03-28 14:00:00+00:00,84994.0,85120.19,84148.8,84172.01,3331.05298
2025-03-28 15:00:00+00:00,84172.01,84530.45,83953.86,84051.16,2589.07955
2025-03-28 16:00:00+00:00,84051.15,84217.61,83671.9,83794.73,1152.23131
2025-03-28 17:00:00+00:00,83794.72,84010.41,83585.0,84008.45,1114.8659
2025-03-28 18:00:00+00:00,84008.46,84169.52,83720.0,83880.0,755.86923
2025-03-28 19:00:00+00:00,83879.99,83893.48,83636.36,83790.73,834.89668
2025-03-28 20:00:00+00:00,83790.74,84160.38,83714.28,83794.41,1271.03433
2025-03-28 21:00:00+00:00,83794.41,84110.36,83697.83,84052.29,295.77685
2025-03-28 22:00:00+00:00,84052.29,84480.36,84052.29,84480.35,382.78331
2025-03-28 23:00:00+00:00,84480.35,84538.69,84200.01,84424.38,459.05926
2025-03-29 00:00:00+00:00,84424.38,84624.73,84353.49,84396.89,414.88307
2025-03-29 01:00:00+00:00,84396.89,84502.42,84216.0,84281.9,283.36385
2025-03-29 02:00:00+00:00,84281.91,84423.53,83817.23,83851.4,407.56827
2025-03-29 03:00:00+00:00,83851.39,84254.72,83709.67,84166.3,420.1986
2025-03-29 04:00:00+00:00,84166.3,84258.45,83968.81,84072.96,287.24956
2025-03-29 05:00:00+00:00,84072.97,84093.99,83858.22,84012.64,235.85366
2025-03-29 06:00:00+00:00,84012.65,84012.65,83672.74,83787.28,335.98213
2025-03-29 07:00:00+00:00,83787.28,83892.0,83662.86,83731.82,244.43629
2025-03-29 08:00:00+00:00,83731.83,83944.36,83666.65,83934.95,340.17747
2025-03-29 09:00:00+00:00,83934.94,83947.42,83266.65,83544.8,720.14163
2025-03-29 10:00:00+00:00,83544.8,83559.23,82820.85,82927.81,735.21277
2025-03-29 11:00:00+00:00,82927.8,83108.08,82007.0,82293.56,1843.3693
2025-03-29 12:00:00+00:00,82293.56,82527.7,82145.22,82462.7,634.07629
2025-03-29 13:00:00+00:00,82462.69,82863.49,82454.44,82851.95,578.26067
2025-03-29 14:00:00+00:00,82851.95,82882.01,82459.0,82504.01,452.6138
2025-03-29 15:00:00+00:00,82504.02,82617.01,82383.2,82414.23,295.79723
2025-03-29 16:00:00+00:00,82414.22,82683.78,82173.19,82198.43,538.75064
2025-03-29 17:00:00+00:00,82198.44,82625.05,81644.81,82332.63,1231.20197
2025-03-29 18:00:00+00:00,82332.62,82673.0,82214.88,82343.64,368.88573
2025-03-29 19:00:00+00:00,82343.64,82758.41,82209.59,82758.4,370.86895
2025-03-29 20:00:00+00:00,82758.4,82787.29,82422.22,82511.17,376.35969
2025-03-29 21:00:00+00:00,82511.16,82685.45,82353.51,82518.74,212.79105
2025-03-29 22:00:00+00:00,82518.74,82522.0,82258.86,82389.75,188.29229
2025-03-29 23:00:00+00:00,82389.75,82679.52,82342.0,82648.54,180.06373
2025-03-30 00:00:00+00:00,82648.53,82888.93,82500.0,82799.73,310.37514
2025-03-30 01:00:00+00:00,82799.73,83075.48,82762.71,82941.13,445.84784
2025-03-30 02:00:00+00:00,82941.14,83372.81,82925.67,83330.0,417.67201
2025-03-30 03:00:00+00:00,83330.0,83503.53,83048.88,83088.81,431.74613
2025-03-30 04:00:00+00:00,83088.82,83314.42,83078.94,83109.81,213.20024
2025-03-30 05:00:00+00:00,83109.81,83230.0,82924.23,82958.3,272.84116
2025-03-30 06:00:00+00:00,82958.3,83306.26,82868.96,83178.14,402.67107
2025-03-30 07:00:00+00:00,83178.14,83321.16,83068.66,83076.59,349.72683
2025-03-30 08:00:00+00:00,83076.58,83406.14,83076.58,83378.09,354.71899
2025-03-30 09:00:00+00:00,83378.1,83517.78,83255.83,83502.32,224.07536
2025-03-30 10:00:00+00:00,83502.32,83534.64,83061.51,83120.87,292.38935
2025-03-30 11:00:00+00:00,83120.86,83360.31,82975.36,83111.76,334.93595
2025-03-30 12:00:00+00:00,83111.76,83268.05,82986.75,83072.76,356.53689
2025-03-30 13:00:00+00:00,83072.76,83155.17,82543.83,82678.42,1050.99285
2025-03-30 14:00:00+00:00,82678.42,83043.59,82608.23,82803.28,466.76708
2025-03-30 15:00:00+00:00,82803.28,83067.9,82714.87,82729.57,280.14108
2025-03-30 16:00:00+00:00,82729.57,82816.0,82173.91,82284.01,603.14499
2025-03-30 17:00:00+00:00,82284.01,82577.99,82050.4,82415.53,398.11075
2025-03-30 18:00:00+00:00,82415.54,82799.99,82415.53,82729.65,321.94593
2025-03-30 19:00:00+00:00,82729.65,82908.11,82547.69,82548.81,258.33176
2025-03-30 20:00:00+00:00,82548.8,82650.95,82393.74,82554.73,201.03005
2025-03-30 21:00:00+00:00,82554.73,82703.94,82069.4,82237.68,258.82166
2025-03-30 22:00:00+00:00,82237.67,82757.7,81565.0,82438.0,997.38999
2025-03-30 23:00:00+00:00,82437.99,82442.94,81902.2,82389.99,621.08198
