Datetime,Open,High,Low,Close,Volume
2021-04-12 00:00:00+00:00,59998.8,60355.0,59605.0,59830.28,1825.011152
2021-04-12 01:00:00+00:00,59830.28,60147.9,59800.0,59865.36,1521.296424
2021-04-12 02:00:00+00:00,59865.36,59922.88,59586.01,59694.25,1268.139445
2021-04-12 03:00:00+00:00,59694.26,60456.29,59665.0,60368.96,2098.575788
2021-04-12 04:00:00+00:00,60368.95,60607.0,60056.0,60126.54,2502.185128
2021-04-12 05:00:00+00:00,60126.54,60287.19,60020.0,60207.01,1552.457457
2021-04-12 06:00:00+00:00,60207.01,60842.92,60101.19,60826.66,2659.931894
2021-04-12 07:00:00+00:00,60829.68,61300.0,60636.59,60711.01,4818.506765
2021-04-12 08:00:00+00:00,60711.0,60840.57,60536.35,60694.42,2470.51527
2021-04-12 09:00:00+00:00,60694.42,60878.25,59651.0,59992.22,4139.125287
2021-04-12 10:00:00+00:00,59992.22,60277.76,59350.59,59776.71,4161.93653
2021-04-12 11:00:00+00:00,59776.71,60269.02,59727.45,60241.5,2995.374453
2021-04-12 12:00:00+00:00,60241.5,60564.19,60151.03,60421.84,2578.459033
2021-04-12 13:00:00+00:00,60421.84,60584.28,60280.0,60304.69,2386.622666
2021-04-12 14:00:00+00:00,60301.04,60345.5,59873.04,59888.44,2994.841826
2021-04-12 15:00:00+00:00,59888.45,60129.43,59610.96,59986.83,3077.065446
2021-04-12 16:00:00+00:00,59986.82,60112.36,59703.02,59972.5,2692.01222
2021-04-12 17:00:00+00:00,59972.5,59972.5,59725.35,59749.4,1724.629658
2021-04-12 18:00:00+00:00,59749.41,60018.0,59680.9,59988.95,1312.920477
2021-04-12 19:00:00+00:00,59988.94,60223.0,59881.28,60090.41,1331.638954
2021-04-12 20:00:00+00:00,60090.42,60241.32,59922.22,60049.92,1697.705759
2021-04-12 21:00:00+00:00,60049.92,60073.8,59759.05,59992.53,1349.30976
2021-04-12 22:00:00+00:00,59992.53,60072.3,59850.0,60044.75,1418.174164
2021-04-12 23:00:00+00:00,60044.75,60100.0,59859.06,59860.0,1798.601561
2021-04-13 00:00:00+00:00,59860.01,60473.0,59805.15,60452.35,2540.404587
2021-04-13 01:00:00+00:00,60452.35,60780.26,60215.0,60641.13,3057.550989
2021-04-13 02:00:00+00:00,60641.13,60951.27,60571.42,60829.01,3023.477817
2021-04-13 03:00:00+00:00,60829.01,61100.0,60435.28,60493.43,3358.73602
2021-04-13 04:00:00+00:00,60493.43,60650.0,60330.74,60585.4,2385.72594
2021-04-13 05:00:00+00:00,60585.4,60814.16,60470.0,60668.74,1937.134735
2021-04-13 06:00:00+00:00,60668.74,61415.5,60450.25,60719.86,5124.405057
2021-04-13 07:00:00+00:00,60719.86,61190.0,60582.21,61050.99,2717.23696
2021-04-13 08:00:00+00:00,61050.99,62878.0,61046.45,62711.51,11272.865488
2021-04-13 09:00:00+00:00,62711.51,63287.88,62300.88,62924.24,6333.624079
2021-04-13 10:00:00+00:00,62924.23,63100.0,62458.0,62745.56,4400.767576
2021-04-13 11:00:00+00:00,62745.56,63093.82,62500.0,62942.21,3337.013558
2021-04-13 12:00:00+00:00,62942.21,63260.0,62790.85,62973.25,4125.909956
2021-04-13 13:00:00+00:00,62973.24,63019.97,62500.0,62787.35,4190.261038
2021-04-13 14:00:00+00:00,62787.36,63031.34,62595.66,62920.99,2414.092233
2021-04-13 15:00:00+00:00,62921.0,63657.86,62740.0,63331.83,4259.095727
2021-04-13 16:00:00+00:00,63331.83,63777.77,62988.0,63150.79,4000.923562
2021-04-13 17:00:00+00:00,63150.79,63364.75,63026.46,63332.85,2346.347961
2021-04-13 18:00:00+00:00,63328.84,63548.7,62550.0,62641.77,3188.866516
2021-04-13 19:00:00+00:00,62641.77,63046.13,62530.0,62997.02,2382.821555
2021-04-13 20:00:00+00:00,62997.02,63210.0,62842.99,63167.72,1589.748821
2021-04-13 21:00:00+00:00,63167.72,63320.0,62859.43,63139.99,1360.995683
2021-04-13 22:00:00+00:00,63139.97,63300.0,62867.02,63238.81,1618.455859
2021-04-13 23:00:00+00:00,63238.81,63666.0,63200.0,63575.0,1882.227029
2021-04-14 00:00:00+00:00,63575.01,63869.99,63208.97,63315.03,2542.54651
2021-04-14 01:00:00+00:00,63315.03,63484.16,63082.0,63446.84,2449.739766
2021-04-14 02:00:00+00:00,63446.84,63459.53,63088.5,63208.66,1715.991618
2021-04-14 03:00:00+00:00,63208.64,63865.0,63063.32,63749.19,2653.389128
2021-04-14 04:00:00+00:00,63749.19,64280.0,63605.85,64268.97,3136.566814
2021-04-14 05:00:00+00:00,64268.97,64720.0,63890.54,64038.49,4224.556908
2021-04-14 06:00:00+00:00,64038.48,64854.0,63915.0,64577.26,4207.951122
2021-04-14 07:00:00+00:00,64577.25,64655.0,64280.0,64288.8,2682.621518
2021-04-14 08:00:00+00:00,64288.8,64565.54,63368.0,63928.57,3931.25458
2021-04-14 09:00:00+00:00,63928.58,64165.0,63012.84,63568.42,4808.785992
2021-04-14 10:00:00+00:00,63568.41,64151.97,63431.98,64099.99,3544.018237
2021-04-14 11:00:00+00:00,64100.0,64787.98,64084.64,64511.21,3597.696262
2021-04-14 12:00:00+00:00,64509.48,64640.58,63631.58,63871.42,3852.323304
2021-04-14 13:00:00+00:00,63871.41,64466.66,63597.23,63772.67,3584.128345
2021-04-14 14:00:00+00:00,63777.69,63782.09,62550.0,62996.12,5974.141695
2021-04-14 15:00:00+00:00,62997.9,63383.0,62345.67,63045.02,4378.384772
2021-04-14 16:00:00+00:00,63045.03,63680.0,62800.0,63484.79,3756.47563
2021-04-14 17:00:00+00:00,63484.79,63764.62,62231.49,62250.14,3905.678478
2021-04-14 18:00:00+00:00,62250.14,62697.53,61568.0,62119.26,5025.114605
2021-04-14 19:00:00+00:00,62119.26,62496.45,61301.0,62150.04,4727.102401
2021-04-14 20:00:00+00:00,62150.03,62479.08,61873.51,62397.39,1987.51545
2021-04-14 21:00:00+00:00,62397.39,62838.18,62363.5,62773.65,2128.235856
2021-04-14 22:00:00+00:00,62773.65,63048.82,62550.0,62842.13,1932.972332
2021-04-14 23:00:00+00:00,62842.13,63062.38,62580.37,62959.53,1869.15267
2021-04-15 00:00:00+00:00,62959.53,63491.45,62705.0,62705.01,2533.740053
2021-04-15 01:00:00+00:00,62705.0,63171.87,62610.49,62660.02,1976.245139
2021-04-15 02:00:00+00:00,62660.01,63075.0,62333.55,62821.63,1935.99892
2021-04-15 03:00:00+00:00,62821.64,63243.64,62660.01,63056.61,1956.330202
2021-04-15 04:00:00+00:00,63056.62,63460.22,62892.49,62950.08,1920.973428
2021-04-15 05:00:00+00:00,62950.11,63288.87,62706.4,63109.5,1667.496606
2021-04-15 06:00:00+00:00,63109.49,63299.0,62721.16,62936.19,1782.41775
2021-04-15 07:00:00+00:00,62936.18,63200.0,62751.36,62842.56,1956.631009
2021-04-15 08:00:00+00:00,62842.56,63137.92,62501.14,62615.33,2158.775618
2021-04-15 09:00:00+00:00,62615.32,62829.36,62492.46,62615.42,1958.746693
2021-04-15 10:00:00+00:00,62615.41,62732.78,62151.0,62154.24,2207.530719
2021-04-15 11:00:00+00:00,62159.57,62480.35,62020.0,62361.12,2191.041044
2021-04-15 12:00:00+00:00,62359.11,62737.76,62347.36,62635.71,1747.192166
2021-04-15 13:00:00+00:00,62637.79,63074.05,62604.12,62918.66,2405.383364
2021-04-15 14:00:00+00:00,62918.66,62993.53,62544.78,62627.28,2186.567976
2021-04-15 15:00:00+00:00,62627.28,62763.24,62384.79,62715.18,2173.69562
2021-04-15 16:00:00+00:00,62715.17,62980.0,62470.37,62665.57,2618.726894
2021-04-15 17:00:00+00:00,62665.57,62717.82,62308.0,62581.43,1712.234047
2021-04-15 18:00:00+00:00,62581.42,62840.36,62500.41,62733.84,1710.743636
2021-04-15 19:00:00+00:00,62733.84,63573.02,62726.02,63363.29,4049.453314
2021-04-15 20:00:00+00:00,63363.29,63592.24,63181.37,63350.89,3047.729738
2021-04-15 21:00:00+00:00,63350.88,63800.0,63226.72,63369.5,2038.260233
2021-04-15 22:00:00+00:00,63369.51,63518.22,63179.2,63252.27,2054.258481
2021-04-15 23:00:00+00:00,63252.27,63339.99,62963.78,63159.98,1659.52769
2021-04-16 00:00:00+00:00,63158.74,63520.61,63035.71,63360.0,3006.827351
2021-04-16 01:00:00+00:00,63360.0,63472.41,62684.01,63015.01,4018.264148
2021-04-16 02:00:00+00:00,63015.01,63211.7,62727.62,62830.43,3324.602377
2021-04-16 03:00:00+00:00,62830.42,63200.0,62716.8,62937.91,2834.114157
2021-04-16 04:00:00+00:00,62942.41,62961.81,61500.0,61658.05,5323.833118
2021-04-16 05:00:00+00:00,61658.05,62187.64,61415.4,61799.59,4942.37151
2021-04-16 06:00:00+00:00,61804.04,61804.04,61057.5,61455.69,5328.528357
2021-04-16 07:00:00+00:00,61455.69,61637.96,61025.0,61414.83,3183.223378
2021-04-16 08:00:00+00:00,61414.88,61607.83,61122.0,61191.91,2901.917131
2021-04-16 09:00:00+00:00,61193.23,61264.46,60400.0,60643.79,5366.020212
2021-04-16 10:00:00+00:00,60643.8,60969.5,60240.0,60247.54,4291.517046
2021-04-16 11:00:00+00:00,60247.53,60880.0,60000.0,60853.81,5641.587599
2021-04-16 12:00:00+00:00,60853.8,61011.22,60523.63,60716.32,4603.038648
2021-04-16 13:00:00+00:00,60716.32,61173.22,60250.0,60546.68,6787.971502
2021-04-16 14:00:00+00:00,60546.67,61460.35,60519.99,61256.63,5610.384857
2021-04-16 15:00:00+00:00,61256.63,61627.0,61093.98,61551.62,3483.192984
2021-04-16 16:00:00+00:00,61551.62,61800.39,61139.9,61722.39,5361.912921
2021-04-16 17:00:00+00:00,61722.39,61848.94,61555.0,61572.03,2701.209617
2021-04-16 18:00:00+00:00,61572.03,61823.74,61105.0,61817.56,2369.505443
2021-04-16 19:00:00+00:00,61817.55,61877.0,61374.6,61713.43,2297.008779
2021-04-16 20:00:00+00:00,61713.42,62000.0,61625.02,61914.7,2395.100497
2021-04-16 21:00:00+00:00,61914.7,62087.98,61720.01,61727.45,1857.257354
2021-04-16 22:00:00+00:00,61727.46,61979.32,61522.46,61547.33,2040.098696
2021-04-16 23:00:00+00:00,61547.32,61663.75,61333.0,61334.8,2094.652202
2021-04-17 00:00:00+00:00,61334.81,61740.04,61114.14,61439.99,2750.437848
2021-04-17 01:00:00+00:00,61439.99,62010.0,61439.98,61887.24,2763.890141
2021-04-17 02:00:00+00:00,61887.25,62308.67,61887.25,62164.89,2278.202602
2021-04-17 03:00:00+00:00,62164.89,62506.05,61911.13,62372.27,2461.15624
2021-04-17 04:00:00+00:00,62372.27,62464.38,62090.98,62221.03,2306.579408
2021-04-17 05:00:00+00:00,62221.02,62287.28,61990.77,62159.71,1832.882067
2021-04-17 06:00:00+00:00,62159.71,62181.53,61857.55,62000.75,1683.228638
2021-04-17 07:00:00+00:00,62000.75,62305.0,61950.0,62114.99,1946.461233
2021-04-17 08:00:00+00:00,62114.99,62400.0,62114.99,62399.86,2024.351333
2021-04-17 09:00:00+00:00,62399.87,62458.28,61480.24,61711.29,3209.259242
2021-04-17 10:00:00+00:00,61711.29,61891.33,61258.08,61365.23,2463.645618
2021-04-17 11:00:00+00:00,61365.24,61455.0,60700.55,60886.91,3626.652038
2021-04-17 12:00:00+00:00,60886.93,61089.85,60500.0,61061.52,3670.469209
2021-04-17 13:00:00+00:00,61061.52,61187.0,60369.12,61025.41,3425.918475
2021-04-17 14:00:00+00:00,61025.4,61222.0,60566.79,60610.97,2706.605498
2021-04-17 15:00:00+00:00,60610.97,60655.5,60094.0,60264.66,3568.085586
2021-04-17 16:00:00+00:00,60264.65,60685.51,59842.28,60377.01,3064.463258
2021-04-17 17:00:00+00:00,60377.01,60592.95,59637.12,59705.62,2492.896022
2021-04-17 18:00:00+00:00,59705.62,60525.8,59580.91,60379.99,2711.69592
2021-04-17 19:00:00+00:00,60380.0,60785.0,60379.99,60705.02,1948.025682
2021-04-17 20:00:00+00:00,60705.02,60887.07,60600.6,60802.38,1409.803915
2021-04-17 21:00:00+00:00,60802.38,60955.0,60558.43,60713.98,1442.927726
2021-04-17 22:00:00+00:00,60713.98,60819.95,60354.55,60633.78,1183.638388
2021-04-17 23:00:00+00:00,60633.77,60804.57,59969.98,60006.66,1940.980041
2021-04-18 00:00:00+00:00,60006.67,60499.0,59312.07,59386.59,3718.924307
2021-04-18 01:00:00+00:00,59386.59,59737.31,58955.57,59220.01,4368.950424
2021-04-18 02:00:00+00:00,59220.01,59481.79,58598.8,58804.21,4308.351015
2021-04-18 03:00:00+00:00,58804.21,58984.69,50931.3,55014.46,15734.66463
2021-04-18 04:00:00+00:00,55000.01,56033.92,53924.76,54829.24,12867.051882
2021-04-18 05:00:00+00:00,54854.55,55850.0,54732.39,55569.18,6830.288929
2021-04-18 06:00:00+00:00,55569.18,56381.0,55300.0,55728.66,5883.895972
2021-04-18 07:00:00+00:00,55731.24,56527.04,55716.55,56180.34,4968.788579
2021-04-18 08:00:00+00:00,56184.51,56498.0,54459.56,54953.65,7610.111419
2021-04-18 09:00:00+00:00,54954.85,55294.21,54023.13,54964.61,7417.942167
2021-04-18 10:00:00+00:00,54972.0,55364.11,54517.32,54640.93,4730.980604
2021-04-18 11:00:00+00:00,54640.93,55079.62,53064.66,53308.92,5731.462727
2021-04-18 12:00:00+00:00,53299.32,54999.71,53200.0,54947.24,6205.208238
2021-04-18 13:00:00+00:00,54947.24,55309.34,54620.26,55169.06,4024.553454
2021-04-18 14:00:00+00:00,55169.06,55774.23,55004.11,55135.56,4293.667419
2021-04-18 15:00:00+00:00,55135.56,55574.23,54700.0,55452.45,4240.963043
2021-04-18 16:00:00+00:00,55452.45,55967.66,55232.32,55432.76,4412.954789
2021-04-18 17:00:00+00:00,55432.77,55645.01,54859.75,55150.01,2842.333004
2021-04-18 18:00:00+00:00,55151.12,55685.27,54982.02,55473.86,2277.497083
2021-04-18 19:00:00+00:00,55473.85,55817.54,55286.72,55720.66,2318.986866
2021-04-18 20:00:00+00:00,55720.66,56288.58,55709.86,56179.99,2711.094549
2021-04-18 21:00:00+00:00,56179.99,56363.0,55537.48,56300.01,2271.066583
2021-04-18 22:00:00+00:00,56300.01,56688.28,56004.33,56535.85,2828.70946
2021-04-18 23:00:00+00:00,56535.84,56600.0,56008.0,56150.01,2283.684681
