Datetime,Open,High,Low,Close,Volume
2022-10-03 00:00:00+00:00,19057.74,19129.0,18959.68,19091.24,15658.25952
2022-10-03 01:00:00+00:00,19091.99,19258.96,19088.61,19223.25,14889.84237
2022-10-03 02:00:00+00:00,19223.25,19241.17,19127.17,19139.19,12328.75791
2022-10-03 03:00:00+00:00,19138.61,19212.32,19138.61,19168.29,8505.7158
2022-10-03 04:00:00+00:00,19168.35,19177.05,19089.23,19094.93,8499.90473
2022-10-03 05:00:00+00:00,19095.45,19291.69,19059.68,19244.02,11375.74304
2022-10-03 06:00:00+00:00,19244.02,19315.0,19156.0,19196.38,12030.10293
2022-10-03 07:00:00+00:00,19197.03,19240.0,19147.68,19197.73,11874.8816
2022-10-03 08:00:00+00:00,19197.73,19225.27,19160.0,19195.29,8227.70873
2022-10-03 09:00:00+00:00,19195.87,19197.99,19122.67,19178.5,8009.17461
2022-10-03 10:00:00+00:00,19178.5,19235.78,19131.0,19232.66,9037.58885
2022-10-03 11:00:00+00:00,19232.3,19255.3,19181.37,19245.41,10836.94078
2022-10-03 12:00:00+00:00,19246.81,19281.0,19189.47,19253.62,11114.78831
2022-10-03 13:00:00+00:00,19252.6,19340.0,19134.23,19176.46,18990.68314
2022-10-03 14:00:00+00:00,19176.46,19489.43,19174.77,19416.25,22480.1488
2022-10-03 15:00:00+00:00,19416.25,19498.0,19321.6,19335.92,17520.5407
2022-10-03 16:00:00+00:00,19336.75,19419.99,19310.0,19409.62,13024.02828
2022-10-03 17:00:00+00:00,19410.78,19598.0,19407.87,19547.0,15646.32612
2022-10-03 18:00:00+00:00,19547.0,19650.0,19541.18,19611.65,14194.98046
2022-10-03 19:00:00+00:00,19613.0,19631.43,19431.06,19541.38,16265.07438
2022-10-03 20:00:00+00:00,19543.31,19606.55,19508.83,19592.43,8544.07246
2022-10-03 21:00:00+00:00,19592.43,19599.3,19525.0,19553.72,4431.12898
2022-10-03 22:00:00+00:00,19555.17,19604.99,19512.12,19519.02,7134.58275
2022-10-03 23:00:00+00:00,19518.8,19719.1,19518.23,19629.08,12964.77687
2022-10-04 00:00:00+00:00,19629.08,19722.6,19528.97,19562.41,11460.82003
2022-10-04 01:00:00+00:00,19562.41,19582.78,19501.11,19505.43,6655.9686
2022-10-04 02:00:00+00:00,19505.43,19556.6,19490.6,19543.26,6621.70664
2022-10-04 03:00:00+00:00,19543.26,19632.62,19536.72,19598.27,8458.80329
2022-10-04 04:00:00+00:00,19598.27,19647.42,19554.0,19592.98,8156.45021
2022-10-04 05:00:00+00:00,19593.07,19667.6,19582.16,19611.12,8423.30917
2022-10-04 06:00:00+00:00,19610.39,19870.0,19598.23,19840.96,16587.98548
2022-10-04 07:00:00+00:00,19839.67,19975.43,19835.04,19968.01,18080.01502
2022-10-04 08:00:00+00:00,19967.69,20152.0,19853.06,19884.29,25738.93938
2022-10-04 09:00:00+00:00,19885.12,19987.17,19808.0,19938.3,15012.27081
2022-10-04 10:00:00+00:00,19938.29,20050.0,19893.24,19961.05,12570.5149
2022-10-04 11:00:00+00:00,19961.62,19977.5,19867.55,19939.0,10688.3506
2022-10-04 12:00:00+00:00,19939.0,19988.0,19905.3,19979.65,11239.3841
2022-10-04 13:00:00+00:00,19979.65,20155.0,19950.0,20099.13,20656.99513
2022-10-04 14:00:00+00:00,20098.56,20270.0,20035.29,20108.32,23960.79051
2022-10-04 15:00:00+00:00,20108.32,20126.66,20046.15,20099.7,13331.17722
2022-10-04 16:00:00+00:00,20099.71,20116.18,19950.0,19992.69,17777.28321
2022-10-04 17:00:00+00:00,19992.69,20040.4,19872.02,20025.79,16058.7771
2022-10-04 18:00:00+00:00,20025.79,20170.0,20018.0,20126.97,13095.62203
2022-10-04 19:00:00+00:00,20125.21,20272.98,20041.5,20220.09,15378.81273
2022-10-04 20:00:00+00:00,20220.09,20475.0,20139.51,20326.4,20558.08849
2022-10-04 21:00:00+00:00,20326.4,20402.55,20256.91,20287.47,7650.76884
2022-10-04 22:00:00+00:00,20288.7,20332.14,20234.17,20299.6,8913.4404
2022-10-04 23:00:00+00:00,20300.66,20384.85,20270.62,20337.82,9935.72738
2022-10-05 00:00:00+00:00,20337.82,20365.6,20142.95,20181.95,13861.29955
2022-10-05 01:00:00+00:00,20181.95,20278.86,20174.25,20213.19,9420.74769
2022-10-05 02:00:00+00:00,20214.38,20250.0,20182.95,20191.73,6833.92271
2022-10-05 03:00:00+00:00,20191.12,20235.4,20157.58,20189.83,5932.72824
2022-10-05 04:00:00+00:00,20190.66,20226.42,20074.91,20120.97,8426.99544
2022-10-05 05:00:00+00:00,20120.97,20204.43,20102.28,20198.72,6879.59471
2022-10-05 06:00:00+00:00,20198.72,20299.99,20157.0,20254.23,9868.74637
2022-10-05 07:00:00+00:00,20254.23,20285.0,20200.0,20226.58,10455.77647
2022-10-05 08:00:00+00:00,20227.2,20245.58,20003.38,20133.98,17841.23639
2022-10-05 09:00:00+00:00,20133.98,20153.07,20055.19,20089.69,9184.25906
2022-10-05 10:00:00+00:00,20089.69,20152.99,20073.61,20124.3,9898.10376
2022-10-05 11:00:00+00:00,20124.3,20131.26,19952.12,20027.43,12909.52725
2022-10-05 12:00:00+00:00,20028.74,20071.44,19960.0,20021.87,13366.51128
2022-10-05 13:00:00+00:00,20021.87,20043.37,19812.34,19920.35,24815.50873
2022-10-05 14:00:00+00:00,19920.35,19944.0,19730.0,19879.16,25814.71644
2022-10-05 15:00:00+00:00,19879.06,20023.9,19861.62,20001.7,15560.98861
