Datetime,Open,High,Low,Close,Volume
2024-06-12 04:00:00+00:00,67407.01,67624.89,67350.01,67481.59,973.22406
2024-06-12 05:00:00+00:00,67481.6,67505.13,67195.97,67243.21,577.77673
2024-06-12 06:00:00+00:00,67243.21,67382.81,67243.2,67281.64,520.52806
2024-06-12 07:00:00+00:00,67281.63,67500.01,67229.78,67453.63,640.98918
2024-06-12 08:00:00+00:00,67453.64,67532.64,67376.1,67393.46,530.28455
2024-06-12 09:00:00+00:00,67393.47,67804.0,67353.02,67753.32,905.14024
2024-06-12 10:00:00+00:00,67753.33,68059.01,67753.32,67991.98,1156.6136
2024-06-12 11:00:00+00:00,67991.99,68015.4,67716.22,67778.43,766.68201
2024-06-12 12:00:00+00:00,67778.43,69488.0,67736.0,69339.29,5379.40042
2024-06-12 13:00:00+00:00,69339.29,69649.8,69084.0,69320.0,2735.10239
2024-06-12 14:00:00+00:00,69320.01,69980.0,69300.01,69960.57,2435.37218
2024-06-12 15:00:00+00:00,69960.56,69999.0,69539.54,69734.0,1853.76085
2024-06-12 16:00:00+00:00,69734.0,69786.46,69289.5,69616.0,1321.98201
2024-06-12 17:00:00+00:00,69616.01,69862.4,69492.0,69799.99,1193.83082
2024-06-12 18:00:00+00:00,69800.0,69808.47,68575.0,68828.01,4588.76503
2024-06-12 19:00:00+00:00,68828.0,69226.14,67250.0,67532.92,4783.44414
2024-06-12 20:00:00+00:00,67532.92,68312.0,67413.51,68103.97,1909.74876
2024-06-12 21:00:00+00:00,68103.96,68667.44,68097.91,68536.0,963.6066
2024-06-12 22:00:00+00:00,68536.0,68539.99,68270.92,68345.82,591.22825
2024-06-12 23:00:00+00:00,68345.81,68347.0,68124.0,68263.99,425.59028
2024-06-13 00:00:00+00:00,68263.98,68393.63,68005.85,68330.02,653.24483
2024-06-13 01:00:00+00:00,68330.02,68363.35,67910.0,67979.63,644.57501
2024-06-13 02:00:00+00:00,67979.63,68177.0,67690.95,67734.81,1421.54407
2024-06-13 03:00:00+00:00,67734.8,67850.08,66969.98,67474.94,2449.28588
2024-06-13 04:00:00+00:00,67474.95,67729.41,67328.0,67328.01,1050.04279
2024-06-13 05:00:00+00:00,67328.01,67680.0,67328.01,67604.04,641.7077
2024-06-13 06:00:00+00:00,67604.04,67614.55,67300.3,67518.57,618.73732
2024-06-13 07:00:00+00:00,67518.58,67724.81,67399.99,67724.81,653.27078
2024-06-13 08:00:00+00:00,67724.8,67752.06,67508.0,67565.56,609.72584
2024-06-13 09:00:00+00:00,67565.57,67569.67,67168.0,67419.86,1062.57603
2024-06-13 10:00:00+00:00,67419.86,67971.2,67230.94,67820.4,1099.80601
2024-06-13 11:00:00+00:00,67820.4,67961.07,67648.49,67739.99,990.11181
2024-06-13 12:00:00+00:00,67740.0,68449.3,67439.43,67749.54,2656.79802
2024-06-13 13:00:00+00:00,67749.54,68272.0,67521.55,67589.99,1896.88356
2024-06-13 14:00:00+00:00,67590.0,67739.28,67150.0,67365.62,2241.2768
2024-06-13 15:00:00+00:00,67365.62,67537.87,66368.76,66470.01,3376.95479
2024-06-13 16:00:00+00:00,66470.01,67019.42,66251.78,66976.0,2330.72822
2024-06-13 17:00:00+00:00,66976.01,67080.13,66639.47,66920.0,1129.90298
2024-06-13 18:00:00+00:00,66919.99,66976.87,66693.43,66862.99,808.59044
2024-06-13 19:00:00+00:00,66862.99,66884.0,66588.83,66604.01,822.61164
2024-06-13 20:00:00+00:00,66604.01,66810.48,66530.84,66712.98,599.29078
2024-06-13 21:00:00+00:00,66712.97,66969.99,66680.14,66969.99,532.99338
2024-06-13 22:00:00+00:00,66969.99,66980.0,66840.07,66896.0,416.84137
2024-06-13 23:00:00+00:00,66895.99,66909.26,66681.4,66773.01,372.05566
2024-06-14 00:00:00+00:00,66773.01,66897.96,66604.6,66727.73,762.28668
2024-06-14 01:00:00+00:00,66727.73,66833.1,66480.0,66806.17,665.04544
2024-06-14 02:00:00+00:00,66806.17,67027.32,66713.5,66952.0,732.09671
2024-06-14 03:00:00+00:00,66952.01,66982.98,66676.28,66744.0,545.50916
2024-06-14 04:00:00+00:00,66744.0,66833.33,66717.0,66717.39,359.54742
2024-06-14 05:00:00+00:00,66717.38,67221.32,66707.76,67052.49,894.3083
2024-06-14 06:00:00+00:00,67052.5,67124.29,66876.0,66962.41,731.33334
2024-06-14 07:00:00+00:00,66962.4,67110.1,66885.68,66904.98,957.85519
2024-06-14 08:00:00+00:00,66904.98,67256.32,66863.46,67152.04,1185.19372
2024-06-14 09:00:00+00:00,67152.04,67152.04,66899.39,66920.01,824.75726
2024-06-14 10:00:00+00:00,66920.01,67015.92,66836.54,66873.14,620.47859
2024-06-14 11:00:00+00:00,66873.15,67101.0,66746.4,67036.0,753.50403
2024-06-14 12:00:00+00:00,67035.99,67288.0,66960.58,67083.3,927.69147
2024-06-14 13:00:00+00:00,67083.31,67370.24,66950.0,67070.5,1248.80917
2024-06-14 14:00:00+00:00,67070.49,67115.25,66561.3,66982.98,1941.14189
2024-06-14 15:00:00+00:00,66982.98,67059.46,66344.67,66392.0,1612.81579
2024-06-14 16:00:00+00:00,66392.0,66520.0,65200.87,65293.4,5528.72338
2024-06-14 17:00:00+00:00,65293.39,65753.23,65078.31,65416.01,1609.37202
2024-06-14 18:00:00+00:00,65416.01,65537.31,65078.0,65524.86,1647.78965
2024-06-14 19:00:00+00:00,65524.85,65684.0,65299.99,65520.02,897.89248
2024-06-14 20:00:00+00:00,65520.02,65970.23,65480.0,65766.41,901.37516
2024-06-14 21:00:00+00:00,65766.41,66627.52,65725.77,66196.01,1843.14999
2024-06-14 22:00:00+00:00,66196.01,66252.0,65882.35,66014.01,869.02998
2024-06-14 23:00:00+00:00,66014.01,66081.39,65916.0,66043.99,348.48115
2024-06-15 00:00:00+00:00,66043.99,66287.76,65967.5,66185.62,835.37883
2024-06-15 01:00:00+00:00,66185.62,66290.0,66064.88,66076.01,380.8254
2024-06-15 02:00:00+00:00,66076.0,66253.29,66050.32,66215.35,310.18359
2024-06-15 03:00:00+00:00,66215.34,66273.88,66192.0,66267.87,481.86121
2024-06-15 04:00:00+00:00,66267.87,66380.58,66210.0,66246.85,509.33409
2024-06-15 05:00:00+00:00,66246.84,66389.1,66215.29,66231.82,459.71934
2024-06-15 06:00:00+00:00,66231.81,66416.66,66127.0,66168.57,848.80651
2024-06-15 07:00:00+00:00,66168.57,66200.0,66065.8,66076.99,1073.61193
2024-06-15 08:00:00+00:00,66076.99,66221.31,66076.98,66221.31,285.96083
2024-06-15 09:00:00+00:00,66221.31,66280.8,66086.51,66227.0,339.29279
2024-06-15 10:00:00+00:00,66227.0,66306.31,66195.91,66300.01,361.43381
2024-06-15 11:00:00+00:00,66300.01,66348.0,66264.01,66319.95,507.09036
2024-06-15 12:00:00+00:00,66319.94,66360.0,66222.7,66348.01,342.37283
2024-06-15 13:00:00+00:00,66348.01,66354.82,66240.11,66313.47,340.40198
2024-06-15 14:00:00+00:00,66313.47,66313.47,66153.84,66220.52,564.32062
2024-06-15 15:00:00+00:00,66220.51,66478.48,66210.83,66316.02,853.45194
2024-06-15 16:00:00+00:00,66316.02,66360.0,66179.99,66184.0,410.46563
2024-06-15 17:00:00+00:00,66184.0,66304.94,66133.92,66250.01,426.7889
2024-06-15 18:00:00+00:00,66250.0,66250.0,66139.5,66145.19,344.05073
2024-06-15 19:00:00+00:00,66145.19,66208.0,66071.47,66154.7,250.34183
2024-06-15 20:00:00+00:00,66154.7,66170.99,65857.1,66048.02,711.4407
2024-06-15 21:00:00+00:00,66048.02,66149.0,66042.85,66126.89,245.18396
2024-06-15 22:00:00+00:00,66126.89,66200.0,66045.08,66200.0,350.99333
2024-06-15 23:00:00+00:00,66199.99,66287.76,66199.99,66228.25,218.49128
2024-06-16 00:00:00+00:00,66228.25,66269.74,66161.95,66161.96,223.59845
2024-06-16 01:00:00+00:00,66161.96,66218.48,66102.03,66175.68,256.25855
2024-06-16 02:00:00+00:00,66175.68,66182.26,66114.27,66142.86,149.85752
2024-06-16 03:00:00+00:00,66142.86,66164.3,66076.55,66146.0,160.87464
2024-06-16 04:00:00+00:00,66145.99,66207.72,66034.5,66166.02,203.12394
2024-06-16 05:00:00+00:00,66166.02,66264.0,66166.01,66264.0,292.77588
2024-06-16 06:00:00+00:00,66264.0,66360.18,66178.77,66312.01,420.12202
2024-06-16 07:00:00+00:00,66312.01,66357.97,66252.0,66266.3,263.94537
2024-06-16 08:00:00+00:00,66266.3,66340.0,66241.64,66272.51,215.38158
2024-06-16 09:00:00+00:00,66272.51,66428.45,66172.5,66409.97,880.00508
2024-06-16 10:00:00+00:00,66409.97,66770.0,66372.47,66716.31,846.02903
2024-06-16 11:00:00+00:00,66716.31,66742.39,66435.15,66492.83,454.36316
2024-06-16 12:00:00+00:00,66492.83,66642.2,66480.0,66597.47,315.8042
2024-06-16 13:00:00+00:00,66597.48,66762.5,66560.0,66762.49,556.85752
2024-06-16 14:00:00+00:00,66762.49,66793.72,66504.0,66519.02,655.22459
2024-06-16 15:00:00+00:00,66519.01,66723.0,66512.06,66712.8,326.44028
2024-06-16 16:00:00+00:00,66712.8,66744.71,66557.2,66592.19,353.20377
2024-06-16 17:00:00+00:00,66592.19,66669.99,66522.0,66578.02,372.34466
2024-06-16 18:00:00+00:00,66578.02,66669.95,66573.51,66590.01,237.38299
2024-06-16 19:00:00+00:00,66590.01,66647.69,66522.0,66562.52,177.53389
2024-06-16 20:00:00+00:00,66562.52,66620.01,66461.25,66517.55,309.00194
2024-06-16 21:00:00+00:00,66517.54,66541.53,66460.0,66525.0,189.30242
2024-06-16 22:00:00+00:00,66525.01,66998.7,66525.0,66755.99,1146.76764
2024-06-16 23:00:00+00:00,66755.99,66826.13,66631.4,66676.87,386.32311
