Datetime,Open,High,Low,Close,Volume
2025-11-12 18:00:00+00:00,101748.01,101947.88,101416.69,101542.17,626.0637
2025-11-12 19:00:00+00:00,101542.18,101569.66,100813.59,101297.31,974.91965
2025-11-12 20:00:00+00:00,101297.31,101846.15,101141.03,101539.01,677.7383
2025-11-12 21:00:00+00:00,101539.01,101920.48,101520.41,101920.47,419.00665
2025-11-12 22:00:00+00:00,101920.48,101994.12,101448.82,101978.96,401.25193
2025-11-12 23:00:00+00:00,101978.95,101999.35,101465.77,101654.37,516.98616
2025-11-13 00:00:00+00:00,101654.37,102042.77,101467.15,101854.58,477.36249
2025-11-13 01:00:00+00:00,101854.58,102604.0,101838.0,102007.0,1311.97773
2025-11-13 02:00:00+00:00,102006.99,102338.42,101972.39,102064.41,358.95316
2025-11-13 03:00:00+00:00,102064.41,102566.93,100922.55,102130.21,1438.17883
2025-11-13 04:00:00+00:00,102130.21,102406.39,101665.59,102120.0,873.51911
2025-11-13 05:00:00+00:00,102120.0,103400.0,101772.52,103135.84,893.66042
2025-11-13 06:00:00+00:00,103136.0,103679.0,102914.39,103590.74,1230.29564
2025-11-13 07:00:00+00:00,103590.74,104085.01,103315.16,103475.66,1328.34761
2025-11-13 08:00:00+00:00,103475.66,103811.49,103275.02,103684.06,901.73611
2025-11-13 09:00:00+00:00,103684.07,103740.0,102553.63,102827.0,1334.94774
2025-11-13 10:00:00+00:00,102827.0,103289.89,102774.75,102991.22,491.21571
2025-11-13 11:00:00+00:00,102991.23,103148.57,102711.53,102936.5,410.73987
2025-11-13 12:00:00+00:00,102936.49,103274.93,102735.31,103143.45,597.28173
2025-11-13 13:00:00+00:00,103143.46,103162.41,102150.0,102326.48,1187.69713
2025-11-13 14:00:00+00:00,102326.48,103483.83,101699.91,102873.14,2405.05801
2025-11-13 15:00:00+00:00,102873.14,102999.98,101184.14,101382.64,2074.3959
2025-11-13 16:00:00+00:00,101382.63,101540.93,100550.0,100633.13,2664.17181
2025-11-13 17:00:00+00:00,100633.13,100820.49,99608.98,99659.99,3368.62722
2025-11-13 18:00:00+00:00,99659.99,99922.0,98147.4,98591.78,4579.03994
2025-11-13 19:00:00+00:00,98591.78,99295.02,98314.39,98682.14,2309.2418
2025-11-13 20:00:00+00:00,98682.13,99031.76,98000.4,98162.11,2424.57218
2025-11-13 21:00:00+00:00,98162.11,98905.45,98021.0,98817.36,1018.69866
2025-11-13 22:00:00+00:00,98817.35,99937.99,98701.88,99851.82,1303.27918
2025-11-13 23:00:00+00:00,99851.83,100501.31,99569.99,99692.02,1215.50973
2025-11-14 00:00:00+00:00,99692.03,99778.0,98726.64,98973.95,1748.7685
2025-11-14 01:00:00+00:00,98973.95,99555.33,98700.0,99255.6,2292.50283
2025-11-14 02:00:00+00:00,99255.6,99866.02,99246.0,99620.0,967.49149
2025-11-14 03:00:00+00:00,99620.01,99649.87,98805.23,99139.38,831.05287
2025-11-14 04:00:00+00:00,99139.38,99178.58,96712.12,97823.98,3850.84747
2025-11-14 05:00:00+00:00,97823.97,98037.39,97020.49,97523.98,2096.22294
2025-11-14 06:00:00+00:00,97523.98,97616.5,95933.75,97569.13,2909.036
2025-11-14 07:00:00+00:00,97569.13,97742.85,96783.47,97151.98,2260.62551
2025-11-14 08:00:00+00:00,97151.97,97476.84,96787.99,97377.41,1591.93158
2025-11-14 09:00:00+00:00,97377.41,97553.7,96681.63,96839.93,1043.46142
2025-11-14 10:00:00+00:00,96839.94,97286.92,96668.73,96752.2,688.27736
2025-11-14 11:00:00+00:00,96752.19,96945.61,95711.0,96167.44,1931.93096
2025-11-14 12:00:00+00:00,96167.45,96167.45,94560.48,95350.75,4859.43942
2025-11-14 13:00:00+00:00,95350.76,95695.83,94571.1,95243.95,3578.96625
2025-11-14 14:00:00+00:00,95243.95,96801.53,94951.43,96542.38,3587.32924
2025-11-14 15:00:00+00:00,96542.38,97322.35,95868.4,96796.14,2286.98587
2025-11-14 16:00:00+00:00,96796.14,97411.11,96271.34,97011.22,1610.29675
2025-11-14 17:00:00+00:00,97011.22,97128.45,95600.0,95842.56,1417.43832
2025-11-14 18:00:00+00:00,95842.57,96329.58,95000.0,95075.53,1363.43718
2025-11-14 19:00:00+00:00,95075.53,95920.0,94800.55,95778.29,1214.47277
2025-11-14 20:00:00+00:00,95778.3,95940.0,94201.77,94377.47,1917.84937
2025-11-14 21:00:00+00:00,94377.46,95172.95,94231.78,95059.47,927.53739
2025-11-14 22:00:00+00:00,95059.46,95482.74,94700.0,95179.99,990.87669
2025-11-14 23:00:00+00:00,95179.99,95179.99,94012.45,94594.0,1321.36663
2025-11-15 00:00:00+00:00,94594.0,95414.0,94558.49,95149.35,1050.81596
2025-11-15 01:00:00+00:00,95149.35,95800.0,94750.77,95650.17,946.56569
2025-11-15 02:00:00+00:00,95650.17,96484.5,95395.08,96482.77,971.87658
2025-11-15 03:00:00+00:00,96482.78,96846.68,96132.0,96417.12,1407.53254
2025-11-15 04:00:00+00:00,96417.12,96520.0,95921.21,96112.14,541.00804
2025-11-15 05:00:00+00:00,96112.14,96435.39,95977.02,96342.18,712.44846
2025-11-15 06:00:00+00:00,96342.18,96570.65,95958.22,96121.27,672.4607
2025-11-15 07:00:00+00:00,96121.27,96372.68,95947.68,96333.86,618.02642
2025-11-15 08:00:00+00:00,96333.87,96350.52,95642.61,95910.88,987.30061
2025-11-15 09:00:00+00:00,95910.87,96150.99,95649.99,95808.44,655.00121
2025-11-15 10:00:00+00:00,95808.44,96064.49,95689.38,95952.13,382.53531
2025-11-15 11:00:00+00:00,95952.13,95985.64,95630.0,95696.87,311.38925
2025-11-15 12:00:00+00:00,95696.86,95876.9,95565.17,95814.08,313.88372
2025-11-15 13:00:00+00:00,95814.08,96372.99,95728.13,96370.16,815.44172
2025-11-15 14:00:00+00:00,96370.17,96471.22,96013.58,96254.25,493.86496
2025-11-15 15:00:00+00:00,96254.26,96425.85,96114.7,96260.0,364.09538
2025-11-15 16:00:00+00:00,96259.99,96337.82,95731.32,96162.84,652.31588
2025-11-15 17:00:00+00:00,96162.84,96419.65,95849.9,96238.5,647.76319
2025-11-15 18:00:00+00:00,96238.51,96349.86,95960.34,96052.99,388.88122
2025-11-15 19:00:00+00:00,96052.99,96152.98,95920.94,96012.01,191.69202
2025-11-15 20:00:00+00:00,96012.01,96012.01,95119.94,95277.52,940.18711
2025-11-15 21:00:00+00:00,95277.51,95672.0,95125.29,95279.99,458.06338
2025-11-15 22:00:00+00:00,95280.0,95660.0,95225.78,95619.62,347.97795
2025-11-15 23:00:00+00:00,95619.63,95694.01,95493.96,95596.24,239.76661
2025-11-16 00:00:00+00:00,95596.23,95704.81,95205.74,95362.0,304.87252
2025-11-16 01:00:00+00:00,95362.01,95493.97,94841.62,95276.62,713.63073
2025-11-16 02:00:00+00:00,95276.61,95969.98,95094.31,95963.88,557.05695
2025-11-16 03:00:00+00:00,95963.89,95979.79,95630.22,95825.02,321.10986
2025-11-16 04:00:00+00:00,95825.02,95928.88,95650.72,95821.79,349.88402
2025-11-16 05:00:00+00:00,95821.8,96192.0,95813.51,95881.82,391.55568
2025-11-16 06:00:00+00:00,95881.83,96043.64,95754.0,95813.53,200.18257
2025-11-16 07:00:00+00:00,95813.52,96100.0,95721.68,96099.99,337.71705
2025-11-16 08:00:00+00:00,96099.98,96238.0,95859.35,96116.94,378.10619
2025-11-16 09:00:00+00:00,96116.93,96635.11,95936.0,96629.75,611.90526
2025-11-16 10:00:00+00:00,96629.74,96629.74,96375.05,96444.71,575.34123
2025-11-16 11:00:00+00:00,96444.71,96446.94,95500.0,95627.13,1020.02786
2025-11-16 12:00:00+00:00,95627.13,95900.0,95436.46,95743.9,547.95591
2025-11-16 13:00:00+00:00,95743.9,95846.14,95117.48,95420.44,561.73436
2025-11-16 14:00:00+00:00,95420.44,95673.9,95303.6,95531.13,396.85356
2025-11-16 15:00:00+00:00,95531.13,95555.0,94368.24,94573.46,1039.77491
2025-11-16 16:00:00+00:00,94573.46,94945.52,94022.89,94224.47,2545.47537
2025-11-16 17:00:00+00:00,94224.47,94540.64,93770.48,94357.67,2214.0171
2025-11-16 18:00:00+00:00,94357.66,95567.79,93775.81,94049.64,3256.0945
2025-11-16 19:00:00+00:00,94049.63,94600.0,93941.0,94020.0,1029.66678
2025-11-16 20:00:00+00:00,94020.49,94739.74,93951.4,94090.0,563.82548
2025-11-16 21:00:00+00:00,94090.01,94212.78,93369.0,93505.22,1731.40126
2025-11-16 22:00:00+00:00,93505.23,94500.0,93005.55,94183.36,1764.45299
2025-11-16 23:00:00+00:00,94183.36,94540.0,93020.01,94261.44,2476.76296
