Datetime,Open,High,Low,Close,Volume
2023-11-30 05:00:00+00:00,37975.95,38016.0,37853.09,37885.63,1239.88336
2023-11-30 06:00:00+00:00,37885.63,37950.0,37794.45,37864.0,1089.91838
2023-11-30 07:00:00+00:00,37864.01,37903.22,37767.11,37792.98,1443.58411
2023-11-30 08:00:00+00:00,37792.98,37814.48,37553.6,37668.87,1728.05491
2023-11-30 09:00:00+00:00,37668.86,37737.9,37610.48,37713.54,921.27727
2023-11-30 10:00:00+00:00,37713.53,37765.0,37680.0,37680.01,623.35708
2023-11-30 11:00:00+00:00,37680.0,37905.26,37655.11,37885.15,978.56884
2023-11-30 12:00:00+00:00,37885.15,37922.2,37826.23,37879.99,1205.70375
2023-11-30 13:00:00+00:00,37879.99,37966.94,37625.81,37725.85,1836.38492
2023-11-30 14:00:00+00:00,37725.86,37781.04,37500.0,37655.09,2661.00907
2023-11-30 15:00:00+00:00,37655.08,37729.82,37520.01,37619.84,1472.57062
2023-11-30 16:00:00+00:00,37619.85,37729.88,37535.0,37661.89,1019.35466
2023-11-30 17:00:00+00:00,37661.88,37757.77,37631.1,37740.86,718.76398
2023-11-30 18:00:00+00:00,37740.86,37807.37,37710.89,37739.36,724.36049
2023-11-30 19:00:00+00:00,37739.36,37796.0,37689.56,37749.34,569.3938
2023-11-30 20:00:00+00:00,37749.34,37765.0,37695.44,37730.94,618.30774
2023-11-30 21:00:00+00:00,37730.93,37764.37,37696.35,37739.1,382.70595
2023-11-30 22:00:00+00:00,37739.09,37809.99,37680.8,37694.06,384.42635
2023-11-30 23:00:00+00:00,37694.07,37729.85,37604.0,37723.96,832.81273
2023-12-01 00:00:00+00:00,37723.97,37744.72,37615.86,37682.38,714.37747
2023-12-01 01:00:00+00:00,37682.39,37965.51,37640.46,37946.02,2030.55901
2023-12-01 02:00:00+00:00,37946.01,38082.42,37871.1,37990.8,1189.68483
2023-12-01 03:00:00+00:00,37990.79,38067.77,37950.54,38043.05,999.26423
2023-12-01 04:00:00+00:00,38043.04,38243.3,38022.67,38179.86,2541.15612
2023-12-01 05:00:00+00:00,38179.86,38200.11,38092.01,38120.84,987.47954
2023-12-01 06:00:00+00:00,38120.84,38220.0,38070.1,38214.23,880.57143
2023-12-01 07:00:00+00:00,38214.23,38348.0,38202.52,38244.08,2602.65703
2023-12-01 08:00:00+00:00,38244.08,38358.0,38215.0,38313.47,1693.38325
2023-12-01 09:00:00+00:00,38313.47,38718.0,38313.47,38705.24,5348.41803
2023-12-01 10:00:00+00:00,38705.25,38833.0,38534.98,38541.02,3117.92983
2023-12-01 11:00:00+00:00,38541.01,38659.4,38508.89,38580.17,1194.95019
2023-12-01 12:00:00+00:00,38580.17,38629.65,38300.01,38360.95,2015.09634
2023-12-01 13:00:00+00:00,38360.95,38438.81,38300.0,38367.15,1231.3716
2023-12-01 14:00:00+00:00,38367.14,38396.35,38219.0,38324.57,1671.31641
2023-12-01 15:00:00+00:00,38324.58,38446.54,38293.04,38413.5,1680.11598
2023-12-01 16:00:00+00:00,38413.51,38999.0,38395.0,38801.92,4571.59062
2023-12-01 17:00:00+00:00,38801.92,38891.84,38703.18,38799.01,2209.39397
2023-12-01 18:00:00+00:00,38799.02,38920.0,38699.0,38703.69,1941.11299
2023-12-01 19:00:00+00:00,38703.69,38784.0,38625.61,38762.4,1178.1381
2023-12-01 20:00:00+00:00,38762.4,38861.74,38711.1,38749.62,1051.31774
2023-12-01 21:00:00+00:00,38749.62,38900.0,38749.61,38776.05,998.61759
2023-12-01 22:00:00+00:00,38776.05,38847.86,38692.03,38703.86,861.78849
2023-12-01 23:00:00+00:00,38703.85,38737.23,38645.0,38682.52,705.37245
2023-12-02 00:00:00+00:00,38682.51,38732.0,38641.61,38713.79,744.04231
2023-12-02 01:00:00+00:00,38713.8,38795.05,38697.37,38750.31,626.78904
2023-12-02 02:00:00+00:00,38750.3,38769.28,38666.67,38720.7,489.28772
2023-12-02 03:00:00+00:00,38720.69,38782.28,38718.65,38782.27,376.30848
2023-12-02 04:00:00+00:00,38782.27,38818.16,38722.0,38818.16,510.18444
2023-12-02 05:00:00+00:00,38818.15,38821.59,38750.0,38750.01,520.05411
2023-12-02 06:00:00+00:00,38750.01,38786.7,38721.11,38774.95,441.94006
2023-12-02 07:00:00+00:00,38774.95,38826.94,38702.47,38702.48,566.55535
2023-12-02 08:00:00+00:00,38702.48,38738.93,38651.1,38713.19,706.97696
2023-12-02 09:00:00+00:00,38713.2,38789.52,38708.46,38776.54,565.32203
2023-12-02 10:00:00+00:00,38776.54,38789.52,38746.93,38747.46,421.79451
2023-12-02 11:00:00+00:00,38747.46,38749.34,38704.0,38740.16,447.92673
2023-12-02 12:00:00+00:00,38740.17,38796.19,38732.68,38779.7,555.4688
2023-12-02 13:00:00+00:00,38779.7,38869.36,38765.29,38815.9,833.7229
2023-12-02 14:00:00+00:00,38815.9,38850.5,38728.4,38782.0,901.21264
2023-12-02 15:00:00+00:00,38782.0,38827.05,38708.64,38811.75,942.13993
2023-12-02 16:00:00+00:00,38811.76,38811.76,38703.44,38748.51,746.28905
2023-12-02 17:00:00+00:00,38748.51,38795.1,38745.69,38795.09,491.29139
2023-12-02 18:00:00+00:00,38795.09,38965.03,38775.0,38872.72,2074.04669
2023-12-02 19:00:00+00:00,38872.71,39705.0,38872.71,39420.0,7021.92386
2023-12-02 20:00:00+00:00,39419.99,39592.72,39286.54,39574.61,2125.85403
2023-12-02 21:00:00+00:00,39574.61,39717.14,39420.0,39563.6,1990.58793
2023-12-02 22:00:00+00:00,39563.6,39608.27,39292.35,39349.01,1705.23931
2023-12-02 23:00:00+00:00,39349.02,39473.39,39330.0,39450.35,891.96334
2023-12-03 00:00:00+00:00,39450.35,39522.03,39400.0,39503.16,822.08211
2023-12-03 01:00:00+00:00,39503.16,39555.53,39476.0,39485.46,754.95604
2023-12-03 02:00:00+00:00,39485.46,39545.1,39352.0,39364.16,906.51858
2023-12-03 03:00:00+00:00,39364.15,39385.0,39274.86,39381.11,799.65974
2023-12-03 04:00:00+00:00,39381.12,39422.28,39344.86,39352.37,540.42702
2023-12-03 05:00:00+00:00,39352.38,39440.0,39315.39,39422.78,498.85754
2023-12-03 06:00:00+00:00,39422.78,39450.63,39369.23,39417.58,440.94012
2023-12-03 07:00:00+00:00,39417.59,39490.0,39391.59,39478.72,649.83029
2023-12-03 08:00:00+00:00,39478.71,39485.84,39400.0,39400.01,460.29857
2023-12-03 09:00:00+00:00,39400.01,39466.67,39400.0,39457.99,466.74518
2023-12-03 10:00:00+00:00,39457.98,39544.0,39416.5,39541.0,507.71414
2023-12-03 11:00:00+00:00,39541.01,39541.01,39450.0,39479.7,661.47872
2023-12-03 12:00:00+00:00,39479.69,39511.1,39381.34,39407.96,815.65673
2023-12-03 13:00:00+00:00,39407.95,39771.87,39387.66,39671.36,1908.2997
2023-12-03 14:00:00+00:00,39671.37,39747.12,39544.07,39544.08,1460.12204
2023-12-03 15:00:00+00:00,39544.07,39805.93,39490.01,39760.42,1464.35113
2023-12-03 16:00:00+00:00,39760.42,39841.1,39650.0,39666.67,1702.98104
2023-12-03 17:00:00+00:00,39666.67,39675.0,39459.73,39526.7,1181.69198
2023-12-03 18:00:00+00:00,39526.7,39585.27,39495.0,39543.28,548.32488
2023-12-03 19:00:00+00:00,39543.28,39571.74,39430.01,39565.99,665.19745
2023-12-03 20:00:00+00:00,39565.99,39637.94,39552.98,39567.95,612.98043
2023-12-03 21:00:00+00:00,39567.95,39758.54,39567.94,39710.15,550.41834
2023-12-03 22:00:00+00:00,39710.14,40250.0,39690.46,40060.71,5690.07997
2023-12-03 23:00:00+00:00,40060.71,40179.0,39777.66,39972.26,2601.04161
